price,category,type,make,model,year,finish,condition,auction,shipping_cost,accepts_offers,date
375.00,solid-body,electric-guitars,Epiphone,Les Paul Traditional Pro-II,2016 - 2019,Ebony,Excellent,False,0.00,True,2022-04-11T19:26:51-05:00
165.00,solid-body,electric-guitars,Squier,Affinity Series Stratocaster,,Black,Very Good,False,0.00,True,2022-04-11T19:26:08-05:00
9000.00,solid-body,electric-guitars,Jackson,USA Limited Edition Phil Collen Signature PC1 DX,2017 - 2017,Au Natural,Mint,False,200.00,True,2022-04-11T19:25:37-05:00
860.00,solid-body,electric-guitars,Fender,Vintera '70s Telecaster Custom,2019 - Present,,Excellent,False,40.00,True,2022-04-11T19:24:17-05:00
400.00,solid-body,electric-guitars,Epiphone,Explorer,2001,Red,Very Good,False,0.00,True,2022-04-11T19:24:06-05:00
1150.00,solid-body,electric-guitars,Gibson,1998 Les Paul Double Cutaway Studio,1998,Ruby,Very Good,False,100.00,True,2022-04-11T19:23:58-05:00
2990.00,solid-body,electric-guitars,Patrick James Eggle,Macon Junior DC P90,,,Mint,False,150.00,False,2022-04-11T19:21:35-05:00
300.00,solid-body,electric-guitars,Fender,Starcaster Strat,,Black,Very Good,False,90.00,True,2022-04-11T19:18:48-05:00
5900.00,solid-body,electric-guitars,PRS,Custom 24,1989,Tortoise Shell,Good,False,120.00,True,2022-04-11T19:18:26-05:00
2199.00,solid-body,electric-guitars,Ernie Ball Music Man,Luke III HH,2010s,Bodhi Blue,Excellent,False,0.00,True,2022-04-11T19:17:43-05:00
2850.00,solid-body,electric-guitars,Fender,Custom Shop 59 Reissue Strat,2019,Daphne Blue,Excellent,False,150.00,True,2022-04-11T19:17:23-05:00
600.00,solid-body,electric-guitars,Peavey,T-60,1979,Natural,Very Good,False,45.00,False,2022-04-11T19:16:31-05:00
2200.00,solid-body,electric-guitars,Springer Guitars,Springer Guitars Neocaster HH – Black Nitro 2020,2020,Black,Excellent,False,70.00,True,2022-04-11T19:13:29-05:00
601.14,solid-body,electric-guitars,Peavey,Reactor Telecaster,,,Good,False,165.83,True,2022-04-11T19:13:01-05:00
1100.00,solid-body,electric-guitars,Fender,Jim Root Artist Series Signature Telecaster,,Art,Mint,False,85.00,True,2022-04-11T19:11:20-05:00
612.00,solid-body,electric-guitars,Yamaha,PAC612VIIFM-MRTB Pacifica HSS,2018 - 2020,Matte Root Beer,Very Good,False,0.00,True,2022-04-11T19:09:11-05:00
929.00,solid-body,electric-guitars,PRS,SE Custom 24-08,,,Brand New,False,0.00,False,2022-04-11T19:08:35-05:00
1299.00,solid-body,electric-guitars,Reverend,Pete Anderson Signature Eastsider Baritone,,,Brand New,False,0.00,False,2022-04-11T19:08:34-05:00
459.00,solid-body,electric-guitars,Aria,615-MK-Nashville,2021,Ruby Red,Brand New,False,80.00,True,2022-04-11T19:08:13-05:00
1099.00,solid-body,electric-guitars,Reverend,Jetstream RB,,,Brand New,False,0.00,False,2022-04-11T19:08:07-05:00
1199.00,solid-body,electric-guitars,Reverend,Crosscut W,,Cross,Brand New,False,0.00,False,2022-04-11T19:08:07-05:00
2999.00,solid-body,electric-guitars,Gibson,Les Paul Standard '60s,,Wildwood,Brand New,False,0.00,False,2022-04-11T19:07:54-05:00
999.00,solid-body,electric-guitars,Reverend,Charger 290,,,Brand New,False,0.00,False,2022-04-11T19:07:53-05:00
3999.00,solid-body,electric-guitars,Gibson,ES-335,,Figured,Brand New,False,0.00,False,2022-04-11T19:07:53-05:00
2999.00,solid-body,electric-guitars,Gibson,Les Paul Standard '60s,,Wildwood,Brand New,False,0.00,False,2022-04-11T19:07:53-05:00
1500.00,solid-body,electric-guitars,Fender,American Professional II Jazzmaster,2020 - Present,Miami Blue,Excellent,False,100.00,True,2022-04-11T19:07:36-05:00
999.00,solid-body,electric-guitars,Reverend,Charger 290,,,Brand New,False,0.00,False,2022-04-11T19:07:34-05:00
2950.00,solid-body,electric-guitars,Gibson,Les Paul Classsic,2014,,Very Good,False,50.00,True,2022-04-11T19:05:33-05:00
600.00,solid-body,electric-guitars,Ibanez,Ibanez Iron Label RGDIX6 Electric Guitar Surreal Blue Burst,,Surreal Burst,Good,False,0.00,False,2022-04-11T19:05:05-05:00
829.00,solid-body,electric-guitars,Gibson,Les Paul Studio,1998 - 2011,Wine Red,Very Good,False,60.00,True,2022-04-11T19:04:24-05:00
1644.80,solid-body,electric-guitars,Harmony,Silhouette,2019,Pearl White,Mint,False,10.21,True,2022-04-11T19:04:12-05:00
760.00,solid-body,electric-guitars,Fender,Classic Series '72 Telecaster Thinline,2000 - 2018,Natural,Good,False,0.00,False,2022-04-11T19:02:29-05:00
700.00,solid-body,electric-guitars,Fender,Vintera '70s Telecaster Deluxe,,,Excellent,False,100.00,False,2022-04-11T18:59:58-05:00
225.00,solid-body,electric-guitars,Squier,Stratocaster,2010’s,Black,Very Good,False,0.00,True,2022-04-11T18:58:18-05:00
2200.00,solid-body,electric-guitars,Fender,Mustang Guitar with Rosewood Fretboard,1964 - 1980,Red Refin,Very Good,False,50.00,True,2022-04-11T18:53:42-05:00
2475.00,solid-body,electric-guitars,PRS,Studio,2013,,Very Good,False,90.00,True,2022-04-11T18:52:40-05:00
449.99,solid-body,electric-guitars,Fender,2000s American Standard Tele Partscaster Electric Guitar,,,Very Good,False,40.00,True,2022-04-11T18:52:31-05:00
1600.00,solid-body,electric-guitars,Fender,American Elite Telecaster with Maple Fretboard,2016 - 2019,Butterscotch Blonde,Excellent,False,50.00,True,2022-04-11T18:51:27-05:00
550.00,solid-body,electric-guitars,Epiphone,'56 Les Paul Standard PRO,2014 - 2019,Metallic Gold,Very Good,False,100.00,True,2022-04-11T18:51:05-05:00
225.00,solid-body,electric-guitars,Schecter,Diamond Series Gryphon,,Black / Green Flamed,Very Good,False,50.00,False,2022-04-11T18:50:38-05:00
1350.00,solid-body,electric-guitars,Gibson,Les Paul Junior,2001 - 2011,Vintage Sunburst,Very Good,False,500.00,True,2022-04-11T18:50:07-05:00
599.00,solid-body,electric-guitars,Squier,Hello Kitty Strat,2006,Pink,Excellent,False,59.00,False,2022-04-11T18:49:53-05:00
455.00,solid-body,electric-guitars,Epiphone,Les Paul Gold Top,,Gold Sunburst,Excellent,False,65.00,True,2022-04-11T18:49:43-05:00
642.59,solid-body,electric-guitars,Yamaha,PAC611VFMX-MTBL Limited Edition Pacifica P90/Humbucker with Flame Maple Top,2017,Matte Trans Black,Excellent,False,58.04,True,2022-04-11T18:47:25-05:00
4100.00,solid-body,electric-guitars,PRS,Core McCarty 594 Singlecut SC594 Eriza Verde Blue Burst,2022,Eriza Verde Blue Burst,Brand New,False,0.00,False,2022-04-11T18:47:08-05:00
700.00,solid-body,electric-guitars,Schecter,Banshee Elite-6,2010s,Gloss Natural,Very Good,False,0.00,True,2022-04-11T18:46:19-05:00
749.00,solid-body,electric-guitars,Fender,Player Plus Telecaster,2021 ,Cosmic Jade,Mint,False,29.00,False,2022-04-11T18:45:31-05:00
3729.99,solid-body,electric-guitars,PRS,Paul's Guitar,2013 - Present,Charcoal Burst,Excellent,False,65.00,False,2022-04-11T18:45:23-05:00
2399.00,solid-body,electric-guitars,Fender,American Ultra Stratocaster Rosewood Fretboard,2021,Metallic Cobra Blue,Mint,False,65.00,True,2022-04-11T18:44:35-05:00
1449.99,solid-body,electric-guitars,Fender,Kurt Cobain Jaguar Left-Handed 3-Color Sunburst,,3 Color Sunburst,Brand New,False,0.00,False,2022-04-11T18:44:10-05:00
899.00,solid-body,electric-guitars,Gibson,Les Paul Special,2015,Honey Burst,Very Good,False,169.00,True,2022-04-11T18:42:27-05:00
2725.45,solid-body,electric-guitars,Dean,USA Custom ML War Camo (Dimebag),2007,Camo,Very Good,False,0.00,True,2022-04-11T18:41:54-05:00
729.00,solid-body,electric-guitars,PRS,SE Standard 08-24,,,Brand New,False,0.00,False,2022-04-11T18:41:48-05:00
459.99,solid-body,electric-guitars,Cort,X300BRBU,,Brown Burst,Very Good,False,0.00,True,2022-04-11T18:39:39-05:00
525.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Stratocaster,,Olympic White,Very Good,False,25.00,True,2022-04-11T18:33:29-05:00
839.20,solid-body,electric-guitars,ESP LTD,LEC1000VSH,2020,Blue,B-Stock,False,0.00,True,2022-04-11T18:30:49-05:00
1075.00,solid-body,electric-guitars,G&L,ASAT Z-3,,Honeyburst,Very Good,False,90.00,True,2022-04-11T18:30:28-05:00
5200.00,solid-body,electric-guitars,Gibson,Custom Shop ‘59 Les Paul - VOS Dark Bourbon,2020,,Excellent,False,150.00,True,2022-04-11T18:29:23-05:00
400.00,solid-body,electric-guitars,Peavey,Patriot,,Black,Very Good,False,45.00,False,2022-04-11T18:28:53-05:00
1400.00,solid-body,electric-guitars,Fender,American Professional Stratocaster,2018,Sonic Grey,Mint,False,63.00,True,2022-04-11T18:28:10-05:00
500.00,solid-body,electric-guitars,Lafayette,Electric 2 pickup DeArmond,1960’s,Navy Blue Pastel Green,Non Functioning,False,40.00,False,2022-04-11T18:28:04-05:00
426.77,solid-body,electric-guitars,ESP LTD,EC-256,,Snow White,Brand New,False,27.61,True,2022-04-11T18:24:59-05:00
2750.00,solid-body,electric-guitars,Suhr,Classic S Metallic,2020,,Excellent,False,90.00,True,2022-04-11T18:23:21-05:00
1200.00,solid-body,electric-guitars,ESP,Ltd Elite M-II,2016,See Thru Black,Mint,False,0.00,True,2022-04-11T18:19:50-05:00
4745.00,solid-body,electric-guitars,PRS,Core 10 Top David Grissom Trem Signature DGT Birds Inlay Vintage Smokeburst,2022,Vintage Smokeburst,Brand New,False,0.00,False,2022-04-11T18:17:54-05:00
700.00,solid-body,electric-guitars,Schecter,Synyster Gates Custom  S,2014,Black with Silver Pinstripes,Excellent,False,0.00,True,2022-04-11T18:15:19-05:00
2199.00,solid-body,electric-guitars,Fender,American Ultra Stratocaster HSS,2020,Black,Excellent,False,65.00,False,2022-04-11T23:15:03+00:00
1150.00,solid-body,electric-guitars,Charvel,Wild Card #6 Dreamsicle,,Orange Creamsicle,Very Good,False,90.00,True,2022-04-11T23:14:05+00:00
700.00,solid-body,electric-guitars,ESP LTD,EC Arctic Metal,2021 - Present,Snow White Satin,Very Good,False,0.00,False,2022-04-11T23:13:21+00:00
925.00,solid-body,electric-guitars,Fender,Fender Special Edition Showmaster FMT HH,2005 ,Cherry Sunburst,Very Good,False,80.00,True,2022-04-11T23:13:11+00:00
225.00,solid-body,electric-guitars,Ibanez,S470DXQM-NF,2003 - 2006,Natural Fade,Non Functioning,False,30.00,True,2022-04-11T23:12:51+00:00
129.00,solid-body,electric-guitars,Donner,DLP-124B,,Black,Very Good,False,199.00,True,2022-04-11T23:12:25+00:00
625.00,solid-body,electric-guitars,Ibanez,N427,2007,Emerald with Pearle Trim,Mint,False,96.00,True,2022-04-11T23:11:11+00:00
249.00,solid-body,electric-guitars,Hondo,HL 760,1980,White,Fair,False,35.00,True,2022-04-11T23:09:39+00:00
2382.12,solid-body,electric-guitars,Gibson,Les Paul Standard '60s,2019 - Present,Bourbon Burst,Very Good,False,34.03,True,2022-04-11T23:05:37+00:00
700.00,solid-body,electric-guitars,ESP LTD,TE-406,,Matte White,Very Good,False,0.00,True,2022-04-11T23:05:30+00:00
1050.00,solid-body,electric-guitars,Triancria,Custom Telecaster,2019,Relic Green Satin Over Ash,Mint,False,575.00,True,2022-04-11T23:03:44+00:00
1700.00,solid-body,electric-guitars,Godin,LGXT AAA Flamed Maple Top HH with Tremolo,2010s,Cognac Burst,Excellent,False,0.00,True,2022-04-11T23:03:42+00:00
2114.34,solid-body,electric-guitars,EVH,Striped Series Frankenstein Frankie,,Red with Black Striped Relic,Brand New,False,29.02,False,2022-04-11T23:02:32+00:00
1850.00,solid-body,electric-guitars,Fender,American Ultra Stratocaster HSS with Rosewood Fretboard,April  2020,Cobra Blue,Mint,False,0.00,True,2022-04-11T23:02:13+00:00
699.99,solid-body,electric-guitars,Lawsuit,Sg,,Brown,Very Good,False,79.99,True,2022-04-11T23:01:49+00:00
980.00,solid-body,electric-guitars,Fender,Player Plus Stratocaster with Maple Fretboard,2021 - Present,Tequila Sunrise,Mint,False,0.00,True,2022-04-11T23:00:50+00:00
1195.00,solid-body,electric-guitars,Fender,FSR Black Paisley HSS Stratocaster,2012,Black Paisley,Very Good,False,0.00,True,2022-04-11T23:00:42+00:00
1199.99,solid-body,electric-guitars,Fender,Telecaster,2022,Lake Placid Blue,Brand New,False,0.00,False,2022-04-11T22:58:52+00:00
5070.00,solid-body,electric-guitars,PRS,Wood Library Custom 24 10 Top Pattern Thin Neck Carve Violet Blue Burst,2022,Violet Blue Burst,Brand New,False,0.00,False,2022-04-11T22:57:41+00:00
1002.45,solid-body,electric-guitars,PRS,C844VS,,Vintage Sunburst,Brand New,False,182.41,True,2022-04-11T22:56:32+00:00
820.00,solid-body,electric-guitars,Fender,Player Plus Stratocaster HSS with Pau Ferro Fretboard,2021 - Present,Silverburst,Mint,False,50.00,True,2022-04-11T22:56:27+00:00
465.00,solid-body,electric-guitars,Epiphone,Les Paul Standard 2002,2002,Sunburst,Very Good,False,58.00,True,2022-04-11T22:53:45+00:00
1078.00,solid-body,electric-guitars,Dean,NV SEL F MRS,,Metallic Red Satin,Brand New,False,15.00,False,2022-04-11T22:53:00+00:00
1899.00,solid-body,electric-guitars,ESP LTD,SNAKEBYTE CAMO,,Kuiu Camo Satin,Brand New,False,0.00,False,2022-04-11T22:52:06+00:00
1200.00,solid-body,electric-guitars,Epiphone,Joe Bonamassa Signature '59 Les Paul Lazarus,2021,,Mint,False,0.00,True,2022-04-11T22:51:38+00:00
1375.00,solid-body,electric-guitars,Schecter,Apocalypse C7 FR-S,2022,Red Reign,Mint,False,0.00,True,2022-04-11T22:49:44+00:00
3900.00,solid-body,electric-guitars,Fender,Fender Custom Shop Vintage Custom '68 Telecaster Maple Fingerboard NOS Pink Paisley,2022,Pink Paisley,Brand New,False,0.00,False,2022-04-11T22:49:41+00:00
4330.00,solid-body,electric-guitars,PRS,101551EDH,,Emerald,Brand New,False,0.00,False,2022-04-11T22:48:44+00:00
1078.00,solid-body,electric-guitars,Dean,NV SEL F BKS,,Black Satin,Brand New,False,15.00,False,2022-04-11T22:46:58+00:00
249.99,solid-body,electric-guitars,Samick,TR-10 Torino Electric Guitar,,Cherry,Very Good,False,60.00,True,2022-04-11T22:46:42+00:00
299.00,solid-body,electric-guitars,Epiphone,Les Paul Special I P-90,2017,Tv Yellow,Very Good,False,50.00,True,2022-04-11T22:45:42+00:00
538.94,solid-body,electric-guitars,Yamaha,"- RSE20 Element Revstar II Electric, Vintage White",,White,Brand New,False,33.12,False,2022-04-11T22:45:25+00:00
829.15,solid-body,electric-guitars,Yamaha,"- RSS20 Revstar II Electric, Flash Green w/Gigbag",,Flash Green,Brand New,False,33.12,False,2022-04-11T22:45:15+00:00
829.15,solid-body,electric-guitars,Yamaha,"- RSS20 Revstar II Electric, Swift Blue w/Gigbag",,Swift Blue,Brand New,False,33.12,False,2022-04-11T22:45:04+00:00
1099.99,solid-body,electric-guitars,Charvel,PRO-MOD SO-CAL STYLE 1 HSH FR M,2022,Platinum Pink Pearl Metallic,Brand New,False,0.00,False,2022-04-11T22:45:03+00:00
829.15,solid-body,electric-guitars,Yamaha,"Copy of  - Revstar Series Electric, 420 model, Fired Red",,Hot Merlot,Brand New,False,33.12,False,2022-04-11T22:44:52+00:00
1400.00,solid-body,electric-guitars,Fender,Telecaster Elite,2016,Black,Very Good,False,0.00,True,2022-04-11T22:44:08+00:00
1650.00,solid-body,electric-guitars,Gibson,Les Paul Traditional Pro V Satin Mahogany Top,2020,Wine Red,Excellent,False,80.00,True,2022-04-11T22:39:40+00:00
475.00,solid-body,electric-guitars,PRS,Tremonti SE,2011 - 2015,Jet Black Gloss,Excellent,False,136.00,True,2022-04-11T22:38:21+00:00
5400.00,solid-body,electric-guitars,Fender,Custom Shop '51 Reissue Nocaster Super Heavy Relic,,Aged Nocaster Blonde,Brand New,False,200.00,False,2022-04-11T22:35:44+00:00
475.00,solid-body,electric-guitars,Teisco,Kimberly Bison,1960's,Greenburst,Very Good,False,146.00,True,2022-04-11T22:35:09+00:00
2999.00,solid-body,electric-guitars,Suhr,Classic S,,Sonic Blue,Brand New,False,250.00,False,2022-04-11T22:35:04+00:00
601.00,solid-body,electric-guitars,EVH,Wolfgang Standard Electric Guitar,,,Good,False,90.00,False,2022-04-11T22:34:57+00:00
2211.97,solid-body,electric-guitars,Gibson,Les Paul Standard '50s,2019 - Present,Tobacco Burst,Excellent,False,39.70,True,2022-04-11T22:34:49+00:00
1050.00,solid-body,electric-guitars,Fender,Jaguar Classic Player HH,2015,Nitro Blonde,Very Good,False,0.00,True,2022-04-11T22:33:58+00:00
1500.00,solid-body,electric-guitars,Fender,Jeff Beck Stratocaster,circa 2002,Natural,Very Good,False,150.00,True,2022-04-11T22:30:52+00:00
2150.00,solid-body,electric-guitars,PRS,Silver Sky John Mayer Signature with Maple Fretboard,2020 - Present,Tungsten,Excellent,False,50.00,True,2022-04-11T22:27:40+00:00
400.00,solid-body,electric-guitars,Squier,Paranormal Super-Sonic,,Shell Pink,Very Good,False,250.00,True,2022-04-11T22:27:02+00:00
4720.00,solid-body,electric-guitars,Fender,"1957 Stratocaster HSS ""Chicago Special""",-,Super Aged Silver Sparkle,Brand New,False,0.00,False,2022-04-11T22:27:02+00:00
500.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Jazzmaster,,Purple Metallic,Very Good,False,250.00,True,2022-04-11T22:26:58+00:00
4795.00,solid-body,electric-guitars,Gibson,"1958 Les Paul Standard ""CME Spec""",-,Factory Burst,Very Good,False,250.00,True,2022-04-11T18:26:29-04:00
4560.35,solid-body,electric-guitars,ESP,Truckster James Hetfield Signature,2005 - 2009,Aged Primer Gray,Mint,False,414.58,True,2022-04-11T18:26:05-04:00
4950.00,solid-body,electric-guitars,Fender,Jaguar with Rosewood Fretboard,1966 - 1975,Sunburst,Very Good,False,100.00,True,2022-04-11T18:25:50-04:00
265.00,solid-body,electric-guitars,Mitchell,HD400 Electric Guitar,,,Very Good,False,67.50,False,2022-04-11T18:24:28-04:00
430.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Jazzmaster,,Purple Metallic,Very Good,False,0.00,True,2022-04-11T18:24:04-04:00
2607.85,solid-body,electric-guitars,Ibanez,TQM1-NT Tom Quayle Signature with Roasted Maple Neck,2010s,Natural,Excellent,False,283.59,True,2022-04-11T18:24:02-04:00
440.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Stratocaster,,Shell Pink,Very Good,False,250.00,True,2022-04-11T18:23:54-04:00
475.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Telecaster,,3 Tone Sunburst,Very Good,False,250.00,True,2022-04-11T18:23:54-04:00
1989.00,solid-body,electric-guitars,Gibson,SG Modern,,Ebony,Good,False,250.00,True,2022-04-11T18:23:28-04:00
440.00,solid-body,electric-guitars,Squier,Classic Vibe '60s Competition Mustang,-,Lake Placid Blue,Very Good,False,250.00,True,2022-04-11T18:23:05-04:00
1349.99,solid-body,electric-guitars,Jackson,"PRO SERIES SIGNATURE MARTY FRIEDMAN MF-1, PURPLE MIRROR",2022,Purple Mirror Cracked,Brand New,False,0.00,False,2022-04-11T18:22:41-04:00
4720.00,solid-body,electric-guitars,Fender,"1957 Stratocaster HSS ""Chicago Special""",-,Faded / Aged Purple Sparkle,Brand New,False,0.00,False,2022-04-11T18:22:38-04:00
4980.00,solid-body,electric-guitars,Fender,"1962 Jazzmaster ""Chicago Special""",-,Aged Black,Brand New,False,0.00,False,2022-04-11T18:22:38-04:00
4640.00,solid-body,electric-guitars,Fender,"1962 Jazzmaster ""Chicago Special""",-,Super Faded / Aged Ocean Turquoise,Brand New,False,0.00,False,2022-04-11T18:22:38-04:00
1318.00,solid-body,electric-guitars,Dean,Z SEL FL BKS,,Black Satin,Brand New,False,0.00,False,2022-04-11T18:22:24-04:00
1099.99,solid-body,electric-guitars,Fender,Stratocaster,,Sonic Blue,Brand New,False,0.00,False,2022-04-11T18:21:41-04:00
4537.87,solid-body,electric-guitars,PRS,PRS Silver Sky Limited Edition,2021,Lunar Ice,Excellent,False,245.29,True,2022-04-11T18:21:32-04:00
1350.00,solid-body,electric-guitars,Fender,American Performer Stratocaster HSS,,3 Color Sunburst,Very Good,False,250.00,True,2022-04-11T18:20:56-04:00
1298.00,solid-body,electric-guitars,Dean,Z SEL FL BKS,,Black Satin,Brand New,False,0.00,False,2022-04-11T18:20:41-04:00
5699.00,solid-body,electric-guitars,Gibson,"Murphy Lab 1961 Les Paul SG Standard ""CME Spec""",-,Ultra Light Aged Antique Sage,Brand New,False,0.00,False,2022-04-11T18:20:33-04:00
199.00,solid-body,electric-guitars,Yamaha,PAC012DLX-OVS Pacifica Series Deluxe HSS with Rosewood Fretboard,2010s,Old Violin Sunburst,Excellent,False,49.00,True,2022-04-11T18:19:55-04:00
